Input	Result
nub'u̱ ri m'e̱jni ne ri b'e̱go ya ñämfo̱ bi kjuat'i ko ngekagije ne bi tso̱jo̱ ra gabida ra tjuju ra hernán cortés, maske indi pädije ge gatjo da za da o̱t'e ne xi ra nzunda maría trinidad,	Nub’ú ri m’ejni ne ri b’ehño ya ñämfo̱ bi kjuat’i ko ngekagije ne bi tso̱jo̱ ra gabida ra tjuju ra Hernán Cortés, maske indi pädije ge gatjo da za da o̱t’e ne xi ra nzunda María Trinidad,
nubia, unga mfädi ja ra ñäjñu kjamädi ra universidad autónoma del estado de hidalgo.	Nubia, 'na mfädi ya ra ñäñu kjamädi ra Universidad Autónoma del Estado de Hidalgo.
nugi, ra miguel hernández ge di pe̱tsi ma ngu nuni chiyauhtzinco, ko ra t'ek'ei di udi ko nge'i, nuna m'e̱jnant'ofo di joki go tso̱n'i ko nge'i, ma t'ek'ei bo̱najmu'i nda doctor alonso ruiz, ra nk'ojnate ge gi b'ui nuua ja ra jnini ra quamochtitla.	Nugi, ra Miguel Hernández ge di pe̱tsi ma ngu nuni Chiyauhtzinco, ko ra t'ek'ei di udi ko nge'i, nuna m'e̱jnant'ofo di joki go tso̱n'i ko nge'i, ma t'ek'ei bo̱najmu'i nda doctor Alonso Ruiz, ra nk'ojnate ge gi b'ui nuua ja ra jnini ra Quamochtitla.
nuna je̱m'i bri t'unga mfädi ko ra t'u̱ka ntjint'ant'ofo po ra marcelo díaz salas ne ra luis reyes garcía ja: tialtocan, revista de fuentes para el conocimiento de las culturas indígenas de méxico, vol. vi, 1970, b'ede ra 3, pp. 193-212.	Nuna jäme bri t'unga mfädi ko ra t'uka nt'ënt'ant'otho po ra Marcelo Díaz Salas ne ra Luis Reyes García ja: Tialtocan, Revista de Fuentes para el Conocimiento de las Culturas Indígenas de México, vol. VI, 1970, b'ede ra 3, pp. 193-212.
"nuna jñäpi juts'i ja n'a ra je̱m'i fädi ra derecho canonigo ko ra tjuju jñämfo̱ ngu ra ""solicitación al administrar el sacramento de la confesión""."	"Nuna ñäpi hutsi ha n'a ra hëmi fädi ra derecho canónigo ko ra t'ut'u ñämfo̱ ngu ra ""solicitación al administrar el sacramento de la confesión""."
nuna m'e̱jna nt'ofo b'e̱tsi ja ra archivo histórico nacional, madrid, documento 165. bi unga mfädi ja ra nt'ofo ya zubi po ra y'ofo ra tjuju ra arthur j. o. anderson et al.: byond the codices: the nahua view of colonial mexico, berkeley, university of california press, 1976, pp. 181-187.	Nuna m’ejna nt’otho b’ets’i ja ra archivo histórico nacional, Madrid, documento 165. Bi unga mfädi ja ra nt’otho ya zubi po ra y’ofo ra t’utju ra Arthur J. O. Anderson et al.: Beyond the Codices: The Nahua View of Colonial Mexico, Berkeley, University of California Press, 1976, pp. 181-187.
nuna nt'ofo b'e̱tsi ja ra archivo general de indias, sevilla, audiencia de méxico 168, bi unga dra fädi po ra miguel león-portilla ja cultura en peligro, méxico, alianza editorial mexicana, 1976, pp. 102-103.	Nuna nt’otho b’ëtsi ha ra Archivo General de Indias, Sevilla, Audiencia de México 168, bi ’ñä nda fädi po ra Miguel León-Portilla ha Cultura en Peligro, México, Alianza Editorial Mexicana, 1976, pp. 102-103.
nuna pika je̱m'i kja te mä b'e̱tsi ja ra archivo general de la nación, nuua m'onda ne kja ja ra nduntji ya jnini, njabu̱ ngu ya nzaya nuni manjyati ne mar'a ya jnini, o̱t'e gi o̱de ra jñä ra mu̱dimejai.	Nuna pika jäme kja te mä b'ëtsi ja ra Archivo General de la Nación, nuwa m'onda ne kja ja ra ndunt'i ya jñeni, njabu ngu ya nzaya nuni manjyati ne mar'a ya jñeni, öthä gi öde ra ñä ra muthimehai.
nuua t'unga yojo ya jmä, kuän'ajmä ya ndeznä ne tjuts'i ja n'a ra k'oi mä mäkjuäni ri ntje̱ui n'a ya dänga ra tju̱ajmä manteb'u̱, nuua pede nu'a gatjo ya ts'otjogi bi y'o̱t'a dega fete ra alvarado.	Nwua t'unga yoho ya hmä, kuän'ahmä ya ndeznä ne txuts'i ja n'a ra k'oi mä mäkjuäni ri ntjehui n'a ya dänga ra txuajmä manteb'u, nwua pede nu'a gatjo ya ts'otxogi bi y'ot'a dega fete ra Alvarado.
nuua ya mu̱di noya ra motolinia, ja ra mu̱di nkoji bi t'o̱t'e ko ra tjuju ra tratado tercero ra dänga b´ede ya mu̱dimejai nuua r´ayo manjyati:	Nwua ya mudi noya ra Motolinia, ja ra mudi nkoji bi t'ot'e ko ra t'ut'u ra tratado tercero ra dänga b'ede ya mudimehai nwua rayo manthiati:
"pa da t'unga mfädi gatjo nu'u̱ bi nkja, n'a di ge'u̱ ko ngu fe̱ti nu'a makjuäni mi joki mi tjutsuabi ya jnei ne ya b'ida. b'u̱i man'a ra mfädi da t'o̱t'a ra nt'udi, nu'a ra tjuju ""fe̱ta nu'a makjuäni bi nja nub'u̱ ra tsokat'o̱tamfeni (teatro de la conquista)""."	"Pa da t'unga mfädi gatho nu'u̱ bi nkya, n'a di ge'u̱ ko ngu fethi nu'a makjuani mi hoki mi tsutsuabi ya jnei ne ya b'ida. B'u̱i man'a ra mfädi da t'o̱t'a ra nt'udi, nu'a ra tjuju ""fetha nu'a makjuani bi nja nub'u̱ ra tsokat'o̱tamfeni (teatro de la conquista)""."
ra europa -mra nxika jai manteb'u̱, mi pe̱tsa n'a ra nxika b'ede-	Ra Europa -mra nxika jä'i manteb'u̱, mi pe̱tsa n'a ra nxika b'ede-.
ra fernando ramírez mä ge nuna jyodi ri nge̱pu̱ jabu̱ kja n'a ra nikja ra san fernando ne ra ermita dige'a ya mártires dige'a san hipólito,	ra Fernando Ramírez mä ge nuna ñudi ri nge̱pü̱ xabu̱ kja n'a ra nikja ra San Fernando ne ra Ermita dige'a ya Mártires dige'a San Hipólito,
"ra fernando de alva ixtlilxóchitl, fernando de, xiii relación: ""ra ñ'eje ya ñämfo̱ ne ra fu̱di ra nkanfri ra evangelio""."	"Ra Fernando de Alva Ixtlilxóchitl, Fernando de, XIII Relación: ""Ra ñ'ɛje ya ñämfo̱ ne ra hudi ra nkänfri ra Evangelio""."
ra kuän'ajma ra n luz jiménez bi juts'i ra fernando horkasitas bi unga mfädi ne bi r'atsi nuña jmä), de porfirio díaz zapata, memoria nábuatl de milpa alta, méxico, unam,, instituto de investigaciones históricas, 1974, p. 105	ra kuän'ajma ra n Luz Jiménez bi juts'i ra Fernando Horcasitas bi unga mfädi ne bi r'atsi nuña jmä), de Porfirio Díaz Zapata, Memoria Náhuatl de Milpa Alta, México, UNAM, Instituto de Investigaciones Históricas, 1974, p. 105
ra raymundo isidro alavez, bi b'u̱i'i nuni ra boxtha chico, san salvador, estado de hidalgo	Ra Raymundo Isidro Alavez, bi b’ui’i nuni ra boxtha Chico, San Salvador, Estado de Hidalgo.
ra jmä ra fundación de santo tomás ajusco, archivo general de la nación, méxico, ramo de tierras vol. 2676, expediente. 4, archivo histórico de la biblioteca nacional de antropología, colección antigua, vol. 254, fojas 259 r.- 260 v.	ra jmä ra fundación de santo tomás ajusco, archivo general de la nación, méxico, ramo de tierras vol. 2676, expediente 4, archivo histórico de la biblioteca nacional de antropología, colección antigua, vol. 254, fojas 259 r.- 260 v.
ra makja mra tjuju ra toribio benavente, motolinia,	ra makxa mra thotho ra toribio benavente, motolinia,
tlauhquechol: ra ts'ints'u̱ xa ntjeni pode ge'a ra flamenco o ra guacamaya, pode ge gatjo ra tje̱nga ts'ints'u̱ ne dänga.	Tlauhquechol: ra ts'ints'u̱ xa ntjeni pode ge'a ra flamenco o ra guacamaya, pode ge gatjo ra tje̱nga ts'ints'u̱ ne dänga.
xkri tso̱ngä ngostji, kja jejni ya 'ñu; nä'ä rí ma nxamädo, ja nä'ä rí ma mäbo̱za. antes de	xkri tso̱ngä ngostji, kja jeni ya ñu; nä'ä ri ma nxamädo, ja nä'ä ri ma mäbo̱za. antes de
ya b'e̱go ne ya b'e̱tri di ge'a nu'a ra dänga ndä ra ndada ra tjuju ra esteban de guzmán ra nzaya di gekua m'onda, ra ndada ra hernando pimentel, ra ndada ra antonio cortés, ra ndada xuua (juan) nuna ra mecoyoacan, ra ndada pedro motecuhzoma, me ma r'a ya kuänmi (firmas).	Ya bꞌe̱go ne ya bꞌe̱tri di geꞌa nuꞌa ra dänga ndä ra ndada ra tjuju ra Esteban de Guzmán ra nzaya di gekua mꞌonda, ra ndada ra Hernando Pimentel, ra ndada ra Antonio Cortés, ra ndada Xuua (Juan) nuna ra Mecoyoacan, ra ndada Pedro Motecuhzoma, me ma rꞌa ya kuänmi (firmas).
ya kuän' ajmä xa tjogi manteb'u̱e ge xa tjäst'i nu'a gatjo ra ntjandi to'o bi b'e̱di ge xa pu̱ngajñä nuna jmä getbu̱ n'ate ya jñäki ge ñä ya nso̱jo̱ jñäki ne xa y'oni nuna nt'ofo neje ja ra jñäki yazi xada kjä'i , ge'a nuna jñäki fadi ja ra jñämfo ko ra tjuju ra sistema braile.	Ya kuänʔ ajmä xa tjogi mantebʔe ge xa tjästʔi nuʔa gatjo ra ntjandi toʔo bi bʔedi ge xa pʔungajñä nuna jmä getbʔu nʔate ya jñäki ge ñä ya nsoʔjoʔ jñäki ne xa yʔoni nuna ntʔofo neje ja ra jñäki yazi xada kjäʔi, geʔa nuna jñäki fadi ja ra jñämfo ko ra tjuju ra sistema braile.
ya r'atsanoya ra sahagán, ndoxkjua k'oi florentino, lib. xii, caps. xxix-xli (versión de ángel ma. garibay k.).	Ya räts’ano ra Sahagún, ndoxkjuä k’oi Florentino, lib. XII, caps. XXIX-XLI (versión de Ángel Ma. Garibay K.).
despwés ya desde k'a ra momento ya k'a ya jíngi bénya'wi já té bimáju̱ k'a ra charroya'wi	después ya desde k’ä ra momento ya k’ä ya hingi béñäwi ja te bimáhü k’ä ra charroyäwi
despwés ya xo bimu̱fí pe xo diario diario bu̱ nchúi mitsu̱ k'a ra charro mi'óbí k'a ra mikwála	después ya xo bimumfi pe xo diario diario bu nt'ui mits'u k'a ra charro mi'obi k'a ra mikwala
goparejájé primero 'á k'a ra parte ánk'ú dínant'í	Gopadejähe primero 'ä k'a ra parte 'ñäñk'u dínandi.
i asta fecha pues ignoro mucho pero másk'ŭ mäkjámá más ndímáignorajéwi	I hñäki fecha pues ignoro mucho pero más k’ŭ mä kjámá más ndí má ignora jéwi.
indu̱odiagí bastante	Ñundu̱diagi bastante
inga se̱je̱ ra nntjandi ra manjyati ne ra portuguesa neje ra francesa, inglesa, alemana e italiana,	Inga seje ra nthe̱thi ra manthe̱ti ne ra portuguesa neje ra francesa, inglesa, alemana e italiana,
k'a mädämé para ke mantenigíjé dígotjó mäbäjtsí pues ni modo dísufréjé	K'a mädämä para ke mantenigíjä dígotho mäbätsi pues ni modo dísufréjä.
kómá'u̱té ya fuente níjí	kómá'ute ya fuente ñuji
ne bi unbabi nduntji ya baba, bi enbabi ge mi ne da ñäui ra ndä (emperador) mi b'u̱i nuni manjyati, ne da jäni ra dänga ts'ofo ra evangelio,	Nde bi unbabi ndunt'i ya baba, bi enbabi ge mi nde da ñäwi ra ndä (emperador) mi b'ui nuni manjyathi, nde da jäni ra dänga ts'ofo ra evangelio,
normalmente gójo	ñuhu̱nthe̱ gójo
panteón ga dó	pantheon ga do 
pero de sesenta pantsítjá pa gotjók'ŭ kompletamente xatjó ndímáfădijé	Pero de sesenta pantsitʃa pa gotʃok'u kompletamente xatjo ndímafadije.
pero eso sí binújgí mängŭjé kada ná	Pero eso sí bí nugi mä ngejä kada na.
"po nuya kja'i to'o mi pede ge fädi ko ra tjuju ya ""cronistas de las indias”"	"po nuya kja'i to'o mi pe̱de ge fädi ko ra tjuju ya ""cronistas de las indias"""
pues este kábádá balewa este mínimo siento sinkwenta	Pues este kábádá balewa este mínimo siento sinkwenta
pues nimodo bisufré k'a más ante mäabwelitajé komo mbu̱i enkajoso ra ntsoya	Pues ni modo bi sufre k'a más ante mä abwelitajé komo mbüi enka joso ra ntsoya.
ra nku̱t'i ra juajni ne ya ñ'udi ntjutsi ra agustin yáñez 2da. edición. biblioteca del estudiante universitario, unam, 1950.	Ra nkut’i ra hñuäni ne ya ñ’udi nt’utsi ra Agustin Yáñez 2da. edición. Biblioteca del Estudiante Universitario, UNAM, 1950.
solamente ya riko alkansabi	Solamente ya riko alkansabi
xi ra tí na ta komedór 'á itsí na ta alimento k'a ra ndăni	Xi ra ti na tha komedor 'a itsi na tha alimento k'a ra ndäni.
xo mitajá ra ntsoya mitá sínko pesos ra béjña dos sinkwenta	Jó mi̱thatha ra nts'o̱ya mi̱ta̱ hño̱tho̱ pesos ra béxña dos sinkwenta.
xo takja mä sesenta wik'a takja mä sesenta bitajkíjéya'wik'a	xo̱ tagi ma̱ sesenta wi̱k'a tagi ma̱ sesenta bitajkíjéya'wik'a
á panteón ga dó níjí	a̱ pantheon ga do̱ nthe̱the̱
ñúdigejña dabadijíya' razo''ya' mientra más dandu̱jté	ñudi̱ge̱ña dabadijiya ra̱zo̱ya̱ mientra más dandu̱hte̱
-nu'u̱ dige'u̱ b'u̱i nuni maxey (tolimán ne amealco), dige'u̱ temoaya nuni ra ra jyodi estado de méxico ne mar'a ya jyodi nuni puebla ne veracruz	Ñuhu digehu b’ui nuni maxei (Tolimán ne Amealco), digehu Temoaya nuni ra ra ñudi Estado de México ne mar’a ya ñudi nuni Puebla ne Veracruz.
ne mätajekitjo di kja getbu̱, ra jñäpi ra joel martinez hernández ne ra jotjo tjuajmä ra natalio hernández xocoyotzin, nuya yojo ya xajnate ri ñ'eje ya y'u̱ dige'u̱ ya ndeznä.	Ne mät'äjeki̱tho di kja getbu̱, ra jñäpi ra Joel Martinez Hernández ne ra hño tjuäjmä ra Natalio Hernández Xocoyotzin, nuya yoho ya xajnate ri ñ'äjä ya y'u̱ dige'u̱ ya ndeznä.
"-n'ate pa n'a ra zänä de ra r'e̱t'a ma jñäto ""zänä"" mi zo̱ta ya munts'i ya n'ate ya pa ge mi joki ra xihuitl o ""ra m'ede ra kje̱ya"""	N’ate pa n’a ra zänä de ra r’ët’a ma ñäto “zänä” mi zotha ya mints’i ya n’ate ya pa ge mi joki ra xihuitl o “ra m’ede ra këya”
bi ma di gepu̱ jam''u̱ ra ngo pa da ts'itje ya it'adeje (Tlahuano) ba po̱ni nubu̱ tlapechhuan. mra ngo ra izcalli.	Bi ma di hñepu̱ ham'u̱ ra ngo pa da ts'itje ya it'adeje (Tlahuano) ba po̱ni nubu̱ tlapechhuan. Mra ngo ra izcalli.
bi mu̱di da jyoka ya t'u̱kats'u̱fabo̱kja. ge'a ra ntujni bi nkja nuni Coyohuehuetzin ne ma gojo ba nkja.	Bi mudi da yoka ya t'ukats'ufabokjä. Ge'a ra nt'uni bi nkä nuni Coyohuehuetzin ne ma goho ba nkä.
bri tjo ra cuauhnochtli, ra gabida tlacatecco, ra cuapan, ra gabida huitznáhuac, ra makja Amantlan, ne ra makja tlacopan.	B’ri t’yo ra kuawnoxt’i, ra gabida tlakateko, ra kwapan, ra gabida witsnawaka, ra makxa Amantlan, ne ra makxa tlakopan.
bri ts'u̱tuabi ja ra y'u̱ga n'a ra nto̱de dega t'u̱ka joga do dega chalchihuite: made mi juts'i n'a ra tsant'i dega k'astabokja.	B'ri ts'utuabi ha ra y'uga n'a ra nt'ode dega t'uka hoga do dega chalchihuite: made mi huts'i n'a ra tsant'i dega k'astabokha.
Castañeda, ra t'u ra Aquiyahualcatecuhtli, m ra ndä nuni tlaxcala.	Castañeda, ra tu̱ ra Akuiyahualkatekuhtli, m ra ndä nuni Tlaxcala.
Coaíhuitl mra gabida ndeznä nuya mapa digeá ra t'o̱t'ats' okamfeni.	Koaíhuitl mra habida ntsenä nuya mapa digea ra t'ot'ats' okamfeni.
di gepu̱ ba koi pa nuni ra Xochimilco. nubu̱ ba tu ya kjä'i ya metlatelolco	Di hñepu̱ ba ko'i pa nuni ra Xochimilco. Nu̱bu̱ ba tu ya kjä'i ya Metlatelolco.
ebu̱ ba eje man'aki ba te̱nga ra t'o̱jo̱ ra tjuju ra Citlaltépec. Tlacopan, nubia ba o̱t'ra b'u̱i ja ra ndo̱m'ijmu.	Ebu̱ ba eje man'aki ba te̱nga ra t'o̱jo̱ ra tjuju ra Citlaltépec. Tlacopan, nuvia ba o̱t'ra b'u̱i ja ra ndo̱m'ijmu.
ebu̱ bi dädi ra Cihuacóatl:	Ebo̱ bi dädi ra Cihuacóatl:
ebu̱ bi ñä ra Cuauhtémoc bi xipabi ra Cihuacóatl:	Ebu̱ bi ñä ra Kuauhtémoc bi xipabi ra Siwakóatl:
gojo n'ate ya pa ne ebu̱ bi yopa bo̱ni pa di mani ra Huaxtepec, ra Cuauhnahuac (Cuernavaca).	Go̱tho n’ate ya pa ne ebu̱ bi yopa bo̱ni pa di mani ra Huaxtepec, ra Cuauhnahuac (Cuernavaca).
gue dá nhuat'i mbo kja ra ximjai,	güi dá ñwät'i mbo kja ra ximhai,
i nte ra nge'a, ya jmä juts'i ja ra ndäxkjua k'oi ra códice ra ramírez uni nuna b'e̱de mä makjuäni ngu mä ra ntje̱ka b'ede ne ra ndädi nu'a ra nänä mra tjuju ra yacotzin, ra nänä ra ixtlilxóchitl,	I nthé ra nge'a, ya jä́ mä juts'i ja ra ndäxkjua k'oi ra códice ra Ramírez uni nuna b'ede mä makjuäni ngu mä ra nt'eka b'ede ne ra ndädi nu'a ra nänä mra tjuju ra Yacotzin, ra nänä ra Ixtlilxóchitl.
inda jyo ko ra ndäxjua ixtlilxóchtil, ra dada ra Nezahualcóyotl ni ko ra fernando de alva ixtlilxóchitl.	'nda jyo ko ra ndäxjua Ixtlilxóchitl, ra dada ra Nezahualcóyotl ni ko ra Fernando de Alva Ixtlilxóchitl.
k o ya bu̱' bai, ko ya makahuai,	Gó yo ya bu̱' mbai, ko yo makahuai,
mi fudi da t'axka ra xudi ba ts'i, bri tját'a ja n'a ra za mi b'ai ja ra ngu ra Ahuizotzin nuni ra Acatliyacapan.	Mi fudi da t’axka ra xudi ba ts’i, bri tját’a ja n’a ra za mi b’á’i ja ra ngu ra Ahuizotzin nuni ra Acatliyacapan.
mi gu̱t'a ra ñ'u̱ n'a ra makja ge'a mra b'e̱fi mi zu nu'a ra mäka jai mra tjuju ra Yohualichan.	Mi ngúthä ra ñ'ú nthä ra makxa geä mra b'efi mi zu nu'a ra mäka häi mra t'ot'u ra Yohualichan.
mi y'o y'oua, mi tuts'i ya bu̱'bai dega za, ne r'a mi jä dega bo̱ja ne ya mahuai.	Mi y'o y'owa, mi t'utsi ya bu'bai dega za, ne ra mi jä dega boja ne ya mahuai.
mra ngu ra Aztautzin ge'a mi kja getbu̱ nuni ra Amáxac.	Mra ngu ra Aztawts'i ge'a mi kja get'bu̱ nuni ra Amáxak.
n'a ra jyo ne man'a bi xokuabi ra debi. ra Cuauhtemoctzin bri xokuabi ra debi ge'a se̱je̱.	N’a ra ñu̱hmu̱ ne man’a bi xoku̱hpi ra te̱pi. Ra Cuauhtemoctzin bri xoku̱hpi ra te̱pi ge̱’a se̱je̱.
ne m'e̱fa bi ma xki jäki ya je dega magabi, ñätsi bi ntsaya ra mahuai ne ra bu̱'bai, bri nkjonda ya bo̱najmu nuni Acachinanco.	Ne m’efa bi ma xki jäki ya hñäki ya je dega magabi, ñätsi bi ntsaya ra mahuai ne ra bu'bai, bri nk’onda ya bo'najmu nuni Acachinanco.
